TITLE = VORTICITY
VARIABLES= X,Y,VORTICITY
ZONE T=BLOCK I=128 J=128,F=POINT
0.000000	0.000000	0.000000
0.007874	0.000000	-0.001112
0.015748	0.000000	-0.006420
0.023622	0.000000	-0.014470
0.031496	0.000000	-0.023595
0.039370	0.000000	-0.032523
0.047244	0.000000	-0.040389
0.055118	0.000000	-0.046633
0.062992	0.000000	-0.050917
0.070866	0.000000	-0.053053
0.078740	0.000000	-0.052959
0.086614	0.000000	-0.050625
0.094488	0.000000	-0.046086
0.102362	0.000000	-0.039405
0.110236	0.000000	-0.030662
0.118110	0.000000	-0.019940
0.125984	0.000000	-0.007324
0.133858	0.000000	0.007108
0.141732	0.000000	0.023287
0.149606	0.000000	0.041153
0.157480	0.000000	0.060658
0.165354	0.000000	0.081762
0.173228	0.000000	0.104436
0.181102	0.000000	0.128659
0.188976	0.000000	0.154416
0.196850	0.000000	0.181697
0.204724	0.000000	0.210496
0.212598	0.000000	0.240807
0.220472	0.000000	0.272623
0.228346	0.000000	0.305936
0.236220	0.000000	0.340732
0.244094	0.000000	0.376994
0.251969	0.000000	0.414694
0.259843	0.000000	0.453800
0.267717	0.000000	0.494266
0.275591	0.000000	0.536038
0.283465	0.000000	0.579049
0.291339	0.000000	0.623221
0.299213	0.000000	0.668460
0.307087	0.000000	0.714661
0.314961	0.000000	0.761702
0.322835	0.000000	0.809450
0.330709	0.000000	0.857753
0.338583	0.000000	0.906447
0.346457	0.000000	0.955353
0.354331	0.000000	1.004277
0.362205	0.000000	1.053010
0.370079	0.000000	1.101332
0.377953	0.000000	1.149008
0.385827	0.000000	1.195793
0.393701	0.000000	1.241430
0.401575	0.000000	1.285655
0.409449	0.000000	1.328195
0.417323	0.000000	1.368772
0.425197	0.000000	1.407104
0.433071	0.000000	1.442907
0.440945	0.000000	1.475899
0.448819	0.000000	1.505801
0.456693	0.000000	1.532338
0.464567	0.000000	1.555247
0.472441	0.000000	1.574275
0.480315	0.000000	1.589183
0.488189	0.000000	1.599751
0.496063	0.000000	1.605778
0.503937	0.000000	1.607090
0.511811	0.000000	1.603534
0.519685	0.000000	1.594992
0.527559	0.000000	1.581373
0.535433	0.000000	1.562624
0.543307	0.000000	1.538726
0.551181	0.000000	1.509699
0.559055	0.000000	1.475602
0.566929	0.000000	1.436535
0.574803	0.000000	1.392639
0.582677	0.000000	1.344098
0.590551	0.000000	1.291135
0.598425	0.000000	1.234014
0.606299	0.000000	1.173037
0.614173	0.000000	1.108545
0.622047	0.000000	1.040909
0.629921	0.000000	0.970537
0.637795	0.000000	0.897859
0.645669	0.000000	0.823332
0.653543	0.000000	0.747432
0.661417	0.000000	0.670649
0.669291	0.000000	0.593482
0.677165	0.000000	0.516434
0.685039	0.000000	0.440009
0.692913	0.000000	0.364701
0.700787	0.000000	0.290995
0.708661	0.000000	0.219355
0.716535	0.000000	0.150228
0.724409	0.000000	0.084028
0.732283	0.000000	0.021143
0.740157	0.000000	-0.038077
0.748031	0.000000	-0.093321
0.755906	0.000000	-0.144315
0.763780	0.000000	-0.190832
0.771654	0.000000	-0.232686
0.779528	0.000000	-0.269738
0.787402	0.000000	-0.301891
0.795276	0.000000	-0.329095
0.803150	0.000000	-0.351341
0.811024	0.000000	-0.368660
0.818898	0.000000	-0.381126
0.826772	0.000000	-0.388845
0.834646	0.000000	-0.391959
0.842520	0.000000	-0.390642
0.850394	0.000000	-0.385095
0.858268	0.000000	-0.375550
0.866142	0.000000	-0.362259
0.874016	0.000000	-0.345503
0.881890	0.000000	-0.325586
0.889764	0.000000	-0.302839
0.897638	0.000000	-0.277625
0.905512	0.000000	-0.250339
0.913386	0.000000	-0.221423
0.921260	0.000000	-0.191371
0.929134	0.000000	-0.160743
0.937008	0.000000	-0.130187
0.944882	0.000000	-0.100456
0.952756	0.000000	-0.072430
0.960630	0.000000	-0.047146
0.968504	0.000000	-0.025800
0.976378	0.000000	-0.009711
0.984252	0.000000	-0.000127
0.992126	0.000000	0.002419
1.000000	0.000000	0.000000
0.000000	0.007874	-0.001112
0.007874	0.007874	-0.004209
0.015748	0.007874	-0.007304
0.023622	0.007874	-0.011207
0.031496	0.007874	-0.015574
0.039370	0.007874	-0.019795
0.047244	0.007874	-0.023303
0.055118	0.007874	-0.025656
0.062992	0.007874	-0.026534
0.070866	0.007874	-0.025730
0.078740	0.007874	-0.023114
0.086614	0.007874	-0.018624
0.094488	0.007874	-0.012240
0.102362	0.007874	-0.003975
